square_meters,contract_type_0,contract_type_1,contract_type_2,contract_type_3,contract_type_4,contract_type_5,contract_type_6,availability_year_not_available,availability_year_2024,availability_year_2023,availability_year_2022,availability_instant,availability_year_2015,availability_year_2016,availability_year_2020,availability_year_2025,description,bedrooms,other_rooms,bathrooms,has_security_door,has_tv_system,has_centralized_tv_system,has_optic_fiber,has_video_entryphone,has_electric_gate,has_kitchen_diner,has_open_kitchen,has_half-day_concierge,has_full_day_concierge,has_shared_garden,has_alarm_system,has_partially_furnished,has_kitchen_nook,has_semi-habitable_kitchen,has_disabled_people,has_window_frames,has_window_material_pvc,has_window_material_wood,has_window_material_metal,has_window_type_double,has_window_type_triple,has_exposure_type_internal,has_exposure_type_external,has_exposure_type_double,has_exposure_direction_north,has_exposure_direction_south,has_exposure_direction_east,has_exposure_direction_west,conditions,zone,conditions_imputed,floor,is_mezzanine,is_semi-basement,elevator,energy_class,energy_class_imputed,is_high_efficiency,is_middle_efficiency,is_low_efficiency,condominium_fees,condominium_fees_imputed,latitude,longitude,dist_duomo,dist_scala_theatre,dist_sansiro_stadium,dist_centrale_station,dist_cadorna_station,dist_sforzesco_park,dist_montanelli_park,dist_solari_park,dist_pagano_park,dist_citylife,dist_direzionale,dist_porta_nuova,dist_porta_garibaldi,dist_piazza_affari
90.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, kitchen diner",2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2,indipendenza,0,1.0,0,0,0,4,0,0,1,0,250.0,0,45.4274509,9.3098024,10.064955773479069,10.397838741677493,15.553299064029952,10.489975006243567,11.386478249734408,11.586955746587305,10.021716447109178,11.720192412763122,12.546014149244671,13.163734686915477,10.855077871935505,11.1355349371982,11.278513793884983,10.673932023223436
90.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, kitchen nook",2,1,2,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,san vittore,0,5.0,0,0,1,1,0,0,0,1,330.0,0,45.46126643607756,9.170376179327926,1.709671712182701,1.6402328911474677,4.076796799780085,3.6521884681524073,0.8978162722761326,1.4029144889428031,2.716971568338726,0.5347832685743716,1.2289441703901711,1.945099122264876,3.3129879022480333,2.908147566204303,2.5332443029262706,1.0969705321678882
50.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,sempione,0,0.0,0,0,1,1,0,0,0,1,180.0,0,45.4771041,9.1701771,2.2198055901959766,1.83645375739965,3.6050964813509276,2.701005705892826,1.0758450505191446,0.6487874363440276,2.3439680219813144,2.1900881319110574,1.0625883684294737,1.1681103492039548,2.2419733812094322,1.7557546049834505,1.3696355396508415,1.743584527569477
30.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen diner",1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,certosa,0,0.0,0,0,1,1,0,0,0,1,230.0,0,45.5024067,9.1287328,6.50370713416771,6.113977076071359,2.723631383782417,6.11274538784188,5.284393209900069,4.932689180629125,6.377151636576389,5.7585767268345665,4.381245145087615,3.6654683387183433,5.673325907052756,5.3134983956855795,5.126798345355344,6.000701507641988
50.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,farini,0,1.0,0,0,0,5,0,0,1,0,0.0,0,45.4928794,9.1751082,3.447308379067472,3.0278111259929683,4.310794041621489,2.354189484869092,2.7313568784043936,2.1932914082135393,2.841065846722411,3.983970616413253,2.764356834769788,2.4877658067907116,1.9360115135679505,1.6559560049902737,1.6199050891062348,3.2163729869408986
48.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen nook",1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,pezzotti - meda,0,1.0,0,0,1,1,0,0,0,1,38.0,0,45.441109223284855,9.181472931926082,2.693070292701169,3.005450820028227,6.0889559787901355,5.142243080725419,3.056333536925224,3.587874627328945,3.9501044619199135,2.2046652265586086,3.6007560564626244,4.3075306257327375,4.976800477942004,4.721369844918578,4.442784297677074,2.6149189180977435
46.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"1 room, 1 bathroom, kitchen nook",1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,porta nuova,0,3.0,0,0,1,7,0,1,0,0,250.0,0,45.4799533,9.1926001,1.752707083691179,1.4005080648571016,5.35519177211952,0.9763466978703509,1.8313031175067325,1.4759649226976381,0.8600957116897967,3.2403784300698955,2.703226322996526,2.9448396459330155,0.6104492874548099,0.36342017488512135,0.4564830297153322,1.8473975346514766
45.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen nook",1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,certosa,0,7.0,0,0,1,1,0,0,0,1,150.0,0,45.5024067,9.1287328,6.50370713416771,6.113977076071359,2.723631383782417,6.11274538784188,5.284393209900069,4.932689180629125,6.377151636576389,5.7585767268345665,4.381245145087615,3.6654683387183433,5.673325907052756,5.3134983956855795,5.126798345355344,6.000701507641988
95.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, kitchen diner",2,1,2,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,quadronno - crocetta,0,3.0,0,0,1,1,0,0,0,1,146.0,0,45.4542738,9.1956417,1.1416012087982992,1.5555427569473168,6.187874668751089,3.444336473967894,2.1895546532709567,2.585642536488277,2.23935746070929,2.352098107534943,3.230454440903459,3.909767721642075,3.3666434252862087,3.2181092845000734,3.0363309243809735,1.4801404148619222
55.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,cenisio,0,3.0,0,0,1,6,0,1,0,0,0.0,0,45.4874537,9.172262,3.005027030406652,2.5842557826785746,3.9052293031934577,2.416517227210316,2.1467831940182975,1.619228578807021,2.6146743527588976,3.352262292283919,2.123040751287775,1.8864298630083747,1.9484798520376467,1.5447252363199926,1.3548560840007189,2.6936589018591808
91.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"4 (3 bedrooms, 1 other), 2 bathrooms, open kitchen",3,1,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,corso san gottardo,0,1.0,0,0,0,5,0,0,1,0,0.0,0,45.4480952,9.1796184,2.0305959406082805,2.29486106885286,5.4774390808523,4.472464726651508,2.26716759620799,2.800337917373149,3.3061028160634964,1.5088630463845765,2.849055375628347,3.562278004030161,4.270648318070154,3.9860694812972297,3.6897181037083815,1.8591823049638063
66.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen diner",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3,san babila,0,4.0,0,0,1,1,0,0,0,1,0.0,0,45.4666474,9.197568,0.5194411862193372,0.6451523760169195,5.880001178957426,2.064336698549246,1.6944786080341687,1.808398191863994,0.8584588543856791,2.6672266284262003,2.8846137644238525,3.4231141706151966,1.9899797189196016,1.891817641774253,1.7882468484607077,1.1113563718057697
110.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"4 (3 bedrooms, 1 other), 1 bathroom, kitchen diner",3,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,porta romana - medaglie d'oro,0,2.0,0,0,1,3,0,0,1,0,300.0,0,45.4522392,9.202056,1.5480307448451893,1.9689772681422688,6.736884732057485,3.6228369504737223,2.708791165374405,3.073286818507259,2.4457765263085114,2.8856689705551024,3.7741628157971756,4.447717372360822,3.6138012847862475,3.530306794285887,3.397309093872533,1.987056041031659
71.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2,san vittore,0,3.0,0,0,1,1,0,0,0,1,300.0,0,45.46126643607756,9.170376179327926,1.709671712182701,1.6402328911474677,4.076796799780085,3.6521884681524073,0.8978162722761326,1.4029144889428031,2.716971568338726,0.5347832685743716,1.2289441703901711,1.945099122264876,3.3129879022480333,2.908147566204303,2.5332443029262706,1.0969705321678882
30.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (1 bedroom, 2 others), 1 bathroom, kitchen diner",1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,cascina dei pomi,1,4.0,0,0,0,1,0,0,0,1,50.0,0,45.4969041,9.2085756,3.862205866626803,3.5891529149812804,6.918039717412422,1.4122445024155081,4.069568925070418,3.6447034702289822,2.614231317349815,5.490656229397237,4.763844159558445,4.79114171448993,1.648649140118021,2.060362255143358,2.455514187157537,4.087140344831939
55.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen nook",1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2,isola,0,4.0,0,0,1,2,0,0,0,1,125.0,0,45.4896261,9.1911715,2.8279766557868244,2.457531520195988,5.392940146416359,1.0682121731703405,2.6487127403758337,2.1648542454880513,1.848338864998175,4.067085824155939,3.206549853052618,3.2116675548260045,0.7211783084708535,0.7329518336048727,1.0277524854558577,2.8467629475384615
100.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, open kitchen",2,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,3,farini,0,2.0,0,0,0,4,0,0,1,0,80.0,0,45.4928794,9.1751082,3.447308379067472,3.0278111259929683,4.310794041621489,2.354189484869092,2.7313568784043936,2.1932914082135393,2.841065846722411,3.983970616413253,2.764356834769788,2.4877658067907116,1.9360115135679505,1.6559560049902737,1.6199050891062348,3.2163729869408986
115.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, open kitchen",2,1,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,gorla,0,0.0,0,0,0,5,0,0,1,0,0.0,0,45.5050319,9.2243422,5.197505537689868,4.97816622610469,8.376327683002858,2.7953438431096225,5.557023634332361,5.153589120068306,3.921819176922061,6.967790688531679,6.2882140118034835,6.309690144102801,3.1250215011120765,3.566152431086847,3.9660813795370493,5.505500482610385
62.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,3,cenisio,0,-1.0,0,1,1,7,0,1,0,0,200.0,1,45.4874537,9.172262,3.005027030406652,2.5842557826785746,3.9052293031934577,2.416517227210316,2.1467831940182975,1.619228578807021,2.6146743527588976,3.352262292283919,2.123040751287775,1.8864298630083747,1.9484798520376467,1.5447252363199926,1.3548560840007189,2.6936589018591808
42.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,gallaratese,0,3.0,0,0,1,2,0,0,0,1,190.0,0,45.4984894,9.1096531,7.459986331805587,7.104862868723128,2.522594138984837,7.435852905003441,6.162965840899787,5.91099209279546,7.540142321216462,6.3121267459200014,5.092156525593083,4.404458787205961,6.976126415621829,6.573343000212209,6.331595385297561,6.890550671283915
55.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,solari,0,3.0,0,0,0,1,0,0,0,1,80.0,0,45.4380426,9.2048152,3.078063554711031,3.4955616810122434,7.723226949142131,5.202492125840759,4.04958863448218,4.4941432463369395,4.036722848755745,3.73884539049012,4.943393001103053,5.654562732923041,5.206674390735123,5.116863706633494,4.964352910067129,3.3819265757766157
45.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"1 room, 1 bathroom",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,bande nere,0,8.0,0,0,1,2,1,0,0,0,200.0,1,45.461524,9.1364657,4.3331521060724505,4.182218134285124,2.0892493754471406,5.800520395682384,3.1722592264218097,3.3675110257547547,5.146873458410248,2.333674917513095,2.1312396648178034,2.1264991014349235,5.362889537883761,4.882171398065011,4.48310339497005,3.6936195776793217
120.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"4 (2 bedrooms, 2 others), 2 bathrooms, kitchen diner",2,2,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,repubblica,0,1.0,0,0,1,2,1,0,0,0,500.0,0,45.4794372,9.1979411,1.758806739983205,1.4791727139123638,5.769646210302571,0.717462064078707,2.1123407113739865,1.8235973267296637,0.6046545724091428,3.482583674325217,3.068678131742437,3.347098723403385,0.5728455022883316,0.6699834858062881,0.8759181797090618,1.994051467347949
60.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchenette",1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,piave - tricolore,0,1.0,0,0,1,1,0,0,0,1,150.0,0,45.46787442901027,9.207189149496195,1.260741771833218,1.3878339483864837,6.5892156712087155,1.9111888905134244,2.434968570889813,2.4777273180800616,0.900599081848988,3.417405377169753,3.617654976950994,4.119220196942349,2.0188539026976575,2.1037733675819426,2.143748717316727,1.8737608853535888
65.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen diner",1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,frua,0,5.0,0,0,1,1,0,0,0,1,120.0,0,45.4647993,9.1492753,3.3245018042480714,3.1439652660559427,2.469198816130121,4.745578206662904,2.1183742981363753,2.3057952459102236,4.08704703743525,1.519445578169397,1.0817059344606041,1.2590940083116025,4.314074145739213,3.8367607567621773,3.43571037414628,2.6790161107767783
65.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, open kitchen",2,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,moscova,0,3.0,0,0,1,3,0,0,1,0,140.0,0,45.4770858,9.1843685,1.5485483658237464,1.1294924349671813,4.711196167290097,1.6897274703445828,1.1739487025369773,0.7632311204102583,1.2569558926766795,2.5991846045607443,1.9875309115497353,2.26568362487918,1.2815381856989256,0.8419059120081154,0.4659468343744856,1.392097551015346
95.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, kitchen nook",2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,morgagni,0,3.0,0,0,1,2,0,0,0,1,167.0,0,45.478049,9.212456,2.2231195855275883,2.143114973192227,6.899622363274225,1.0515139052288496,3.0435380837334662,2.8687985809443317,1.065610414236432,4.283334647922156,4.115555036386782,4.457349734958232,1.4106687744913522,1.7587524767357912,2.017481556039817,2.701446317433567
100.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, kitchen diner",2,1,2,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,giambellino,0,2.0,0,0,1,2,0,0,0,1,250.0,0,45.4491788,9.1440266,4.090189080439159,4.086595088994629,3.5805344114491686,6.072250443084349,3.2770519623623424,3.669362552718976,5.172401030959029,1.9464322647570629,2.673034561523477,3.0342500094495986,5.697782955261565,5.25536766215324,4.858536335192785,3.531502891765144
40.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"1 bedroom, 1 bathroom, kitchen nook",1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,paolo sarpi,0,7.0,0,0,1,2,0,0,0,1,160.0,1,45.4810279,9.1713197,2.464973898169811,2.0566296381600866,3.7061282292839635,2.5077813717558004,1.4585095689496792,0.9566651591099093,2.3583393617180426,2.634980388579752,1.461416778380825,1.3948763131796682,2.032702861555537,1.554160745642613,1.2145814444646812,2.065655797788199
60.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,cermenate - abbiategrasso,0,3.0,0,0,1,7,0,1,0,0,250.0,0,45.43809789841696,9.180062751747892,3.04550866919359,3.355987658939366,6.2427268157702205,5.494660431940653,3.376018246656061,3.9110647757829136,4.302056643263439,2.438877484375327,3.859498810435726,4.558078117792793,5.328373869443987,5.069703127160344,4.787209875053498,2.9574549120061926
70.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,morgagni,0,1.0,0,0,1,2,0,0,0,1,125.0,0,45.478049,9.212456,2.2231195855275883,2.143114973192227,6.899622363274225,1.0515139052288496,3.0435380837334662,2.8687985809443317,1.065610414236432,4.283334647922156,4.115555036386782,4.457349734958232,1.4106687744913522,1.7587524767357912,2.017481556039817,2.701446317433567
57.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,bicocca,0,2.0,0,0,1,1,0,0,0,1,170.0,0,45.5151365,9.2122056,5.881141716064833,5.581006054227613,8.01413647719868,3.4468135708393706,5.922316982516535,5.440026232865435,4.6527372449988045,7.343044802075432,6.408392900193315,6.264059613572593,3.605279023510651,3.9320075728925667,4.28933322186839,6.047258251381837
45.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,vigentino - fatima,0,1.0,0,0,1,5,0,0,1,0,150.0,0,45.4220405,9.2036386,4.776443926367901,5.182027086626424,8.80590366057008,6.980143281652242,5.580711496930945,6.07180104013318,5.805332414885358,4.934933242613378,6.298547371565617,7.012585413836275,6.969178703626998,6.853027480786566,6.671995392160794,4.9808874390128866
30.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"1 bedroom, 1 bathroom, open kitchen",1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,città studi,0,6.0,0,0,1,1,0,0,0,1,0.0,0,45.4781089,9.2264995,3.110198888485018,3.1217481491541856,7.994552812098406,1.9757494177672288,4.087449949562209,3.9503991192529635,2.1156097606148045,5.24723322908027,5.1914906723863,5.550574313941681,2.4152803185480365,2.817726409194229,3.103004770024932,3.6661409565736123
50.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen diner",1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,porta vittoria,0,-1.0,1,0,1,2,1,0,0,0,170.0,0,45.4622795,9.2071602,1.2094212690645858,1.504511380523611,6.723111807973082,2.5262165100207556,2.5234500588217275,2.6923952452031905,1.4382962476524452,3.2613426865037907,3.7104492499929056,4.285028697943049,2.600906127108521,2.6277243011558236,2.6029897149597114,1.8530722046891908
45.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen nook",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,porta romana - medaglie d'oro,0,7.0,0,0,1,1,0,0,0,1,50.0,0,45.4522392,9.202056,1.5480307448451893,1.9689772681422688,6.736884732057485,3.6228369504737223,2.708791165374405,3.073286818507259,2.4457765263085114,2.8856689705551024,3.7741628157971756,4.447717372360822,3.6138012847862475,3.530306794285887,3.397309093872533,1.987056041031659
50.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,buenos aires,0,1.0,0,0,0,5,0,0,1,0,0.0,0,45.477891,9.2129012,2.2362873535007095,2.1629409049046964,6.934391738586267,1.0884098557398874,3.0698827083718725,2.8996672630598077,1.090708126211007,4.303605173079591,4.145764396608352,4.490810364263143,1.4494843894223588,1.7972422623614162,2.0545473619919306,2.7208069144775524
120.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, kitchen diner",2,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,città studi,0,4.0,0,0,0,2,0,0,0,1,150.0,0,45.4781089,9.2264995,3.110198888485018,3.1217481491541856,7.994552812098406,1.9757494177672288,4.087449949562209,3.9503991192529635,2.1156097606148045,5.24723322908027,5.1914906723863,5.550574313941681,2.4152803185480365,2.817726409194229,3.103004770024932,3.6661409565736123
80.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen diner",1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,bande nere,0,1.0,0,0,1,2,0,0,0,1,200.0,1,45.461524,9.1364657,4.3331521060724505,4.182218134285124,2.0892493754471406,5.800520395682384,3.1722592264218097,3.3675110257547547,5.146873458410248,2.333674917513095,2.1312396648178034,2.1264991014349235,5.362889537883761,4.882171398065011,4.48310339497005,3.6936195776793217
87.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, kitchenette",2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,city life,0,5.0,0,0,1,1,0,0,0,1,225.0,0,45.4833311,9.2022037,2.2742061628123005,2.0179960336776888,6.127209582223322,0.17693630635291147,2.6398082027836764,2.3122703028970117,1.032085109990132,4.023327999260982,3.540143825489783,3.755640601825436,0.43411993668168,0.8703447169626211,1.2240032896798283,2.5390852730672155
59.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,maggiolina,0,2.0,0,0,1,4,0,0,1,0,290.0,0,45.4926428,9.2009254,3.240260149256942,2.9303057960897734,6.212713397054112,0.8859651639847771,3.33137441697009,2.892205213715859,2.0538329637122232,4.755906285265127,4.002219093355581,4.039091632542025,0.9541083387790392,1.3169020285856683,1.7046848704478705,3.399747384896588
90.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, kitchenette",2,1,2,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,city life,0,4.0,0,0,1,5,0,0,1,0,200.0,0,45.4833311,9.2022037,2.2742061628123005,2.0179960336776888,6.127209582223322,0.17693630635291147,2.6398082027836764,2.3122703028970117,1.032085109990132,4.023327999260982,3.540143825489783,3.755640601825436,0.43411993668168,0.8703447169626211,1.2240032896798283,2.5390852730672155
55.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchenette",1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,gorla,0,1.0,0,0,0,1,0,0,0,1,0.0,0,45.5050319,9.2243422,5.197505537689868,4.97816622610469,8.376327683002858,2.7953438431096225,5.557023634332361,5.153589120068306,3.921819176922061,6.967790688531679,6.2882140118034835,6.309690144102801,3.1250215011120765,3.566152431086847,3.9660813795370493,5.505500482610385
100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,paolo sarpi,0,-1.0,1,0,0,2,0,0,0,1,0.0,0,45.4810279,9.1713197,2.464973898169811,2.0566296381600866,3.7061282292839635,2.5077813717558004,1.4585095689496792,0.9566651591099093,2.3583393617180426,2.634980388579752,1.461416778380825,1.3948763131796682,2.032702861555537,1.554160745642613,1.2145814444646812,2.065655797788199
220.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"5 bedrooms, 2 bathrooms, kitchen diner",5,0,2,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,piave - tricolore,1,6.0,0,0,0,4,0,0,1,0,200.0,0,45.46787442901027,9.207189149496195,1.260741771833218,1.3878339483864837,6.5892156712087155,1.9111888905134244,2.434968570889813,2.4777273180800616,0.900599081848988,3.417405377169753,3.617654976950994,4.119220196942349,2.0188539026976575,2.1037733675819426,2.143748717316727,1.8737608853535888
